topo,nodes,lr,batch_size,mixing_steps,local_steps,loss
ring,100,0.001,2000,1,1,0.10569850131869316
ring,100,0.001,2000,1,1,0.10542002670466899
ring,100,0.001,2000,1,1,0.10514718137681484
ring,100,0.001,2000,1,1,0.10487975925207138
ring,100,0.001,2000,1,1,0.10461756847798823
ring,100,0.001,2000,1,1,0.10436042487621307
ring,100,0.001,2000,1,1,0.10410815216600895
ring,100,0.001,2000,1,1,0.10386059284210203
ring,100,0.001,2000,1,1,0.10361758545041082
ring,100,0.001,2000,1,1,0.10337898187339306
ring,100,0.001,2000,1,1,0.10314464256167406
ring,100,0.001,2000,1,1,0.10291443154215812
ring,100,0.001,2000,1,1,0.10268822081387045
ring,100,0.001,2000,1,1,0.10246588885784151
ring,100,0.001,2000,1,1,0.10224731825292113
ring,100,0.001,2000,1,1,0.1020323967188597
ring,100,0.001,2000,1,1,0.10182101964950563
ring,100,0.001,2000,1,1,0.10161308422684669
ring,100,0.001,2000,1,1,0.10140849120914937
ring,100,0.001,2000,1,1,0.10120715022087098
ring,100,0.001,2000,1,1,0.10100897036492822
ring,100,0.001,2000,1,1,0.10081386201083656
ring,100,0.001,2000,1,1,0.10062174670398231
ring,100,0.001,2000,1,1,0.10043254449963568
ring,100,0.001,2000,1,1,0.1002461779862643
ring,100,0.001,2000,1,1,0.10006257295608517
ring,100,0.001,2000,1,1,0.09988166205585004
ring,100,0.001,2000,1,1,0.09970337338745594
ring,100,0.001,2000,1,1,0.09952764503657817
ring,100,0.001,2000,1,1,0.09935441300272944
ring,100,0.001,2000,1,1,0.09918361529707907
ring,100,0.001,2000,1,1,0.09901519358158112
ring,100,0.001,2000,1,1,0.09884909234941003
ring,100,0.001,2000,1,1,0.0986852559447289
ring,100,0.001,2000,1,1,0.09852363146841521
ring,100,0.001,2000,1,1,0.09836416997015475
ring,100,0.001,2000,1,1,0.09820682078599931
ring,100,0.001,2000,1,1,0.09805153422057629
ring,100,0.001,2000,1,1,0.0978982684761286
ring,100,0.001,2000,1,1,0.09774697408080105
ring,100,0.001,2000,1,1,0.09759761057794096
ring,100,0.001,2000,1,1,0.09745013542473321
ring,100,0.001,2000,1,1,0.09730450905859468
ring,100,0.001,2000,1,1,0.09716069042682644
